Id,Prediction
13410,4014092.64527912
13411,3571433.82909451
13412,3428287.95471719
13413,3740922.67228129
13414,4048027.69184913
13415,3762072.66198701
13416,3958748.28582368
13417,4191308.50498762
13418,3652843.76275033
13419,4195483.26655697
13420,4004715.94643623
13421,6070608.795929
13422,3914568.2786178
13423,4481110.06261282
13424,3701374.71169686
13425,4163705.02860993
13426,4178481.27324997
13427,4505445.60726503
13428,3857771.01790491
13429,3718942.21038586
13430,3509563.34204347
13431,3751585.34029796
13432,5155172.20555766
13433,5023003.40469565
13434,3659075.39911661
13435,4223279.72477837
13436,3970970.44208334
13437,4034828.91691918
13438,5440647.43842319
13439,3951028.5536488
13440,3365538.4941026
13441,3738073.02067815
13442,3478808.83680915
13443,4154836.84802226
13444,3662543.503984
13445,3696220.20460728
13446,3461438.09373961
13447,3741161.32809361
13448,3757048.86908853
13449,4169712.19042036
13450,4350125.44182366
13451,4556595.97218094
13452,3678095.77948733
13453,3998906.8036282
13454,3765101.62395218
13455,3847582.15495281
13456,3537387.83118395
13457,5365894.28634164
13458,3596457.05313247
13459,6123833.40013278
13460,4082072.42388073
13461,4434375.80998736
13462,3795883.18773544
13463,3755378.97676759
13464,4029329.07230936
13465,4046311.32586373
13466,4241851.58973625
13467,4126952.83100284
13468,4903495.45024117
13469,3890324.91250768
13470,3902735.85702657
13471,4056953.30529208
13472,3764903.8046533
13473,3448695.84146114
13474,4451265.29241687
13475,3867280.33855321
13476,4556719.05690641
13477,4310673.10356829
13478,3537931.70915953
13479,3626365.20027479
13480,4146647.51253574
13481,3377456.97297623
13482,3812098.59253297
13483,4011698.11913755
13484,4866678.56441312
13485,3936048.00041404
13486,4487783.31446207
13487,3581336.72025604
13488,3698314.53674892
13489,3768952.60156481
13490,4294545.54571485
13491,4147199.52054653
13492,4498047.43497286
13493,3751955.19938945
13494,5493634.0120888
13495,3626953.59327171
13496,4251285.09110766
13497,4078121.29329875
13498,4710667.91160859
13499,4450197.67486376
13500,3443795.59149513
13501,4179721.14057836
13502,5786044.94759662
13503,4090723.1888608
13504,4143605.80982699
13505,4050734.86637749
13506,4123412.12457479
13507,3598682.83349853
13508,4353526.84532461
13509,3988723.10839303
13510,4211008.84848428
13511,3802752.44741767
13512,4020251.26255034
13513,3698821.52757182
13514,3533454.95482905
13515,3552466.57235468
13516,4094422.09449222
13517,3940211.73852566
13518,4485164.67754698
13519,3894390.53082533
13520,4002635.48169255
13521,3652043.66041696
13522,4011273.65786821
13523,5412925.3670042
13524,4341754.76106815
13525,4242764.91664023
13526,3919927.93932669
13527,4064124.66278093
13528,4058771.51111629
13529,3612709.71804156
13530,3863130.40785776
13531,3951670.87860882
13532,3998020.86345901
13533,3661506.2267836
13534,4634453.43122056
13535,3905714.4616798
13536,3704745.10212419
13537,5089652.81380971
13538,4418996.72865141
13539,3485297.4543634
13540,4322372.36445726
13541,3802906.61471389
13542,3851697.61780826
13543,3780782.87327932
13544,3633830.9392423
13545,3632437.82160668
13546,4535079.30054484
13547,3686894.50038288
13548,3694518.95594353
13549,4375644.24936076
13550,3610879.57561279
13551,3383254.63241371
13552,4283571.48499443
13553,4604924.18397919
13554,3758170.98768088
13555,4104871.29694632
13556,4099912.54959228
13557,3905131.62743575
13558,4208872.5178625
13559,3640006.11964061
13560,3921227.41781002
13561,3673783.5490366
13562,3750548.51652417
13563,4039626.12170269
13564,4116782.80940964
13565,4118284.80475682
13566,3770905.9241426
13567,3521449.02178413
13568,4153186.49176236
13569,3833641.21662161
13570,3563398.34072732
13571,3840851.68063459
13572,3878446.3368426
13573,3528874.06760844
13574,4713572.61270078
13575,4045660.00523733
13576,3670217.3722569
13577,4059375.99312994
13578,5461230.40690517
13579,3933799.40608159
13580,3733797.37254848
13581,3865966.26517868
13582,3803710.77414567
13583,3901139.70716925
13584,4530433.27935448
13585,4001207.79638248
13586,3829898.69343171
13587,4751178.15223709
13588,3461658.10128886
13589,3855978.91514325
13590,4543569.74483117
13591,4302212.43028718
13592,3902966.27168896
13593,4135701.66101185
13594,3818639.35505832
13595,3755750.87348464
13596,5022311.95601001
13597,3695305.92211938
13598,3303540.50317484
13599,3769694.67639282
13600,4214678.21045036
13601,4225710.2381624
13602,3915037.49653693
13603,3853473.54872063
13604,4009283.46564633
13605,3516760.3418143
13606,5256571.28622106
13607,4107562.00154187
13608,3876855.11825461
13609,5085056.9632703
13610,3761182.59922362
13611,2820276.97805327
13612,3858329.96167677
13613,3725165.499289
13614,3989171.03293973
13615,4342136.96617313
13616,4402863.63030452
13617,4280984.16375899
13618,4160245.21977613
13619,3639262.64505612
13620,4137620.33059635
13621,4180428.98644072
13622,4856516.67381454
13623,3875641.42093326
13624,3941894.66435027
13625,3778495.4245123
13626,3855059.24010946
13627,4089794.1631416
13628,4140502.03041215
13629,4078804.39963569
13630,4066659.48919121
13631,3622275.7564976
13632,4675529.95853111
13633,4506624.88395101
13634,5069311.92513214
13635,3875416.6254956
13636,3956523.96517499
13637,4627395.37884739
13638,4172490.7707904
13639,3780003.4381393
13640,3914209.00086473
13641,4003312.73090879
13642,4038145.00632611
13643,4035121.95857089
13644,3810427.8740098
13645,3951176.91230999
13646,4046715.58572636
13647,3858380.73107098
13648,3800197.99984396
13649,4370951.28126408
13650,3851984.8825426
13651,3626365.20027479
13652,3699075.01429837
13653,4241094.8739538
13654,3584090.12436399
13655,3601679.39727148
13656,3861027.77341022
13657,3918284.49661257
13658,4078691.11393009
13659,4419370.44683996
13660,3759670.29245941
13661,4059387.18903082
13662,3690571.21799437
13663,3570670.86567499
13664,4659613.86140366
13665,4051400.91293032
13666,5530878.35295864
13667,3596087.312769
13668,4626710.88999484
13669,3894024.46483016
13670,3907115.31703785
13671,4065978.43962213
13672,3893307.65455392
13673,4584209.61074186
13674,6397157.84996632
13675,4311674.66906282
13676,3893881.42529797
13677,4997930.14007958
13678,3884655.45333826
13679,4859343.91598321
13680,3974417.35809193
13681,3962841.23253292
13682,3605180.59958406
13683,4250611.73620175
13684,3228281.32834845
13685,3843943.69629117
13686,4096058.68943897
13687,4363423.1067152
13688,3505422.29532746
13689,3830202.49209719
13690,3545934.01264623
13691,3456769.7130799
13692,3523282.03994473
13693,3299540.9786226
13694,4107031.27903813
13695,3794091.45198324
13696,3406459.72832467
13697,4094355.20136495
13698,3622607.44334046
13699,3839173.99162724
13700,3943233.94793023
13701,3918889.97875021
13702,4764679.53329984
13703,3711526.02721022
13704,3935169.26357552
13705,5054068.47068193
13706,3514017.56073405
13707,4186403.45183193
13708,3651296.17181867
13709,5128060.44546111
13710,4113651.07742874
13711,3756789.48420615
13712,5138115.07488155
13713,3819787.46745858
13714,3185985.01465932
13715,3840490.7893901
13716,4556488.00275168
13717,3842035.08032543
13718,4249463.46934591
13719,4002254.41668425
13720,4359751.57948152
13721,3651969.67333853
13722,3816213.60832657
13723,4702780.1853314
13724,3132526.8455699
13725,3878682.03244063
13726,3982370.73281065
13727,4236447.97295767
13728,3900503.77537697
13729,3743983.79985633
13730,3613602.78980648
13731,4325016.08274673
13732,4000411.76986054
13733,4155755.90700408
13734,3644774.92696217
13735,3934269.94950421
13736,4105222.1346254
13737,4182902.75329115
13738,4298873.53733676
13739,4132831.58013762
13740,3741399.77503663
13741,3498521.83405212
13742,3848509.33356427
13743,4430755.99680573
13744,3824653.49533101
13745,3688082.62886942
13746,3624901.48413714
13747,3745018.96837387
13748,4257613.0590783
13749,3971697.0911486
13750,3914568.2786178
13751,3136481.37948576
13752,3623306.10044685
13753,4775565.17637848
13754,3765855.74414116
13755,4328497.28637684
13756,4318455.90514287
13757,4574527.76652756
13758,2717189.87376422
13759,4340536.52716636
13760,4689536.75640547
13761,3948186.37329059
13762,3840964.21696482
13763,4285711.3197822
13764,4006352.40528749
13765,4222329.77451936
13766,3650216.43235689
13767,3728110.61851788
13768,3481878.79931094
13769,4014640.77460795
13770,3930785.35026278
13771,5138407.26276619
13772,4086080.07206024
13773,3552472.76772418
13774,4326216.95724754
13775,4570124.8310661
13776,4313341.00924754
13777,3895882.60472543
13778,3302342.91918626
13779,3908384.83321268
13780,4377651.95063953
13781,4520037.84798873
13782,4189727.40441115
13783,3397275.37971066
13784,3693184.26105447
13785,3515888.25467376
13786,3871945.00195855
13787,3444565.57854245
13788,3511550.14604164
13789,3856756.01409498
13790,3981982.35710157
13791,4555119.46112307
13792,3688569.41804328
13793,3613150.88572733
13794,3583984.03371356
13795,3977712.97480027
13796,4240515.19172228
13797,4265209.0038444
13798,5901891.44578854
13799,4621960.54956474
13800,3808194.0311289
13801,3587474.67609169
13802,4589593.90243948
13803,6212764.4813214
13804,4110426.75127597
13805,4438491.24605904
13806,4265617.7221017
13807,4566288.80117044
13808,3935813.6475754
13809,3211013.54283491
13810,3802333.23137131
13811,3895088.65253528
13812,4060515.54868956
13813,3728145.80636529
13814,4056050.34216729
13815,4157821.97192371
13816,3532536.04593376
13817,3593454.98257548
13818,4252341.71283511
13819,3642762.12075209
13820,4262822.9476533
13821,3621222.99003664
13822,3768177.54298121
13823,3793955.36919632
13824,3637445.52693244
13825,4160394.84989073
13826,3660987.97078261
13827,2948708.11307699
13828,3929815.88010527
13829,3492058.8361348
13830,4139632.71235765
13831,4114400.55970003
13832,3617631.56741687
13833,3556399.21464908
13834,3991037.38256103
13835,4704355.43716806
13836,4580919.13560512
13837,4350290.3319052
13838,3705235.44241478
13839,4052397.59343033
13840,3654513.40257141
13841,3203920.10900276
13842,4067556.96654435
13843,4566037.84693996
13844,3818648.68652036
13845,3841730.01036754
13846,3725150.19105691
13847,4431677.07027897
13848,3626536.99231256
13849,3201418.81410642
13850,4864742.80059823
13851,3617637.74070907
13852,3937064.93487527
13853,4761217.02832287
13854,3688425.75542749
13855,4518896.4986826
13856,3772742.52886543
13857,4198932.7610187
13858,3354033.38314655
13859,4649145.45834868
13860,4801517.20331772
13861,4023872.65157054
13862,4036725.8985615
13863,3809337.76282781
13864,4022886.68005132
13865,3690571.21799437
13866,4104913.70545951
13867,4729416.30392234
13868,3973939.62748966
13869,3871708.45485805
13870,3296777.98803197
13871,4349637.91054109
13872,3371537.3581944
13873,4106135.59169575
13874,4165397.2799403
13875,3753985.16913761
13876,6029332.41881483
13877,3993064.53788351
13878,3745450.08597833
13879,4481851.50855844
13880,3634484.99037756
13881,3647962.24403153
13882,3397705.4802864
13883,4952057.7100045
13884,3449351.70155311
13885,4420911.58563355
13886,3713123.01830333
13887,3770936.43914444
13888,4103804.15666155
13889,4260553.78186494
13890,3699441.32224493
13891,3607788.04617781
13892,4255647.74965495
13893,4100462.04334088
13894,3802042.89818546
13895,4160152.73035788
13896,3896624.92699329
13897,4231245.7320115
13898,3809481.76641097
13899,4050179.23793713
13900,4191749.02406352
13901,3290037.22267023
13902,4637946.87260106
13903,3604813.62654437
13904,4668565.83666733
13905,3786427.33432287
13906,3620644.83612058
13907,4152288.27018732
13908,4533992.01112874
13909,3822813.19461145
13910,3931649.08471249
13911,3515937.40228595
13912,3638669.14895202
13913,4759762.45357961
13914,5015412.47101722
13915,3847267.02422097
13916,3856093.74736972
13917,3888771.19368762
13918,3774567.62086966
13919,6250307.84390683
13920,4310427.74261138
13921,3380411.80915457
13922,3777265.48928458
13923,3996312.9577577
13924,4096423.30233656
13925,4551948.86846778
13926,4305393.06377484
13927,5116984.55611722
13928,3528546.81790148
13929,4515599.57800162
13930,4573093.23356293
13931,3736570.58695182
13932,4337554.67645345
13933,4410157.27173609
13934,3345548.57544389
13935,3648781.08891976
13936,3289621.0506357
13937,4102449.64286388
13938,4836845.4729763
13939,5167383.97604803
13940,3480038.80992653
13941,4143801.83123105
13942,4349534.21541922
13943,4460459.23802115
13944,4091081.55259511
13945,4598731.46140191
13946,3944032.77486785
13947,3947816.72715173
13948,4812963.98608388
13949,4475748.40877816
13950,3676942.04230282
13951,3644162.89593459
13952,3590884.95080455
13953,2669448.86579604
13954,3590135.31738427
13955,3742113.77972879
13956,4187735.762276
13957,3722542.60313356
13958,3840244.91968366
13959,3564669.57667993
13960,4724584.69306897
13961,4340650.43122529
13962,4275410.90859049
13963,3568252.58508971
13964,4110244.33878256
13965,4470859.3117142
13966,4133042.71222206
13967,3854778.20252509
13968,3438337.07552515
13969,4283401.46782886
13970,4090627.42112729
13971,4224187.18529887
13972,4557920.35663084
13973,3754627.57858108
13974,3825060.53904875
13975,4018420.79914446
13976,4453264.81561675
13977,5362197.98569761
13978,3947028.95371878
13979,3798855.25519931
13980,3406554.80664075
13981,4854612.5478555
13982,5063972.01963111
13983,3838962.78167155
13984,4486518.62990193
13985,4351542.95856788
13986,3448556.1940115
13987,4095298.20093047
13988,3334152.78214135
13989,3868304.86702414
13990,4019807.79828828
13991,3833889.91932006
13992,4816827.4872653
13993,4600886.22872049
13994,4048982.10410253
13995,4276441.27189076
13996,3846816.46447567
13997,3867057.13961754
13998,3304063.34274754
13999,4901410.29172031
14000,4163342.82501072
14001,3874623.13805507
14002,3568689.53429997
14003,3868975.90257447
14004,4063739.60290946
14005,3591109.24204089
14006,3947615.4581432
14007,4520910.53428986
14008,3772529.59240264
14009,4538798.56912848
14010,3763311.13330875
14011,4242532.52577331
14012,3681194.90880906
14013,5835722.03661129
14014,3881453.07671422
14015,4196514.3782086
14016,4230007.89472021
14017,4474942.42551359
14018,4362612.05599273
14019,4358250.14102148
14020,4703835.16908786
14021,4433439.60913588
14022,4369948.98486071
14023,3441632.92739732
14024,3860847.8324236
14025,5807844.29877365
14026,3802893.39167814
14027,3979327.21460159
14028,4333369.18671886
14029,3778122.28431757
14030,4489955.93767784
14031,4826856.76825351
14032,3801535.36355195
14033,3619026.24735438
14034,3959844.6003519
14035,4206788.58429049
14036,3830671.00101292
14037,5472393.62266629
14038,4001912.60547092
14039,5060139.41436818
14040,4179030.45641169
14041,4051245.02821975
14042,4616229.72892895
14043,4996160.36677161
14044,3686861.29549558
14045,3841858.90439193
14046,3179494.83990467
14047,5921890.95723487
14048,3544034.41922448
14049,3966719.63177333
14050,3713171.26167633
14051,3968476.89331497
14052,4382959.00171904
14053,4166652.74672286
14054,4722372.8235401
14055,4061729.89871829
14056,4289311.02824717
14057,4056191.99865675
14058,3569924.7958679
14059,3663253.35919756
14060,5866985.83456733
14061,3679660.02432185
14062,4223870.90691808
14063,4062015.3589664
14064,4259772.09267042
14065,4035526.64697704
14066,3933368.42819898
14067,4110811.6235252
14068,3896234.06968378
14069,3967779.59151751
14070,4284258.70943314
14071,4405556.48320173
14072,3836573.98024604
14073,4795737.84989268
14074,3892042.42586993
14075,4208043.89292161
14076,3360173.80728752
14077,2979004.92147188
14078,3860560.76486426
14079,3979274.81066969
14080,3815381.10536668
14081,4283959.35414744
14082,5022544.6507573
14083,4149988.39108392
14084,3529103.56591121
14085,4111131.34369424
14086,3381954.10815797
14087,3959632.52934582
14088,4035352.97106072
14089,4497516.512662
14090,4628107.84738624
14091,3394421.96417558
14092,3869912.49146031
14093,3732991.13294876
14094,3677124.7120659
14095,3677985.55406942
14096,3622021.9167827
14097,4358829.7770747
14098,3573607.31088789
14099,3615576.53575698
14100,3656810.31751315
14101,3999413.84290411
14102,5086587.13525549
14103,3902553.61770829
14104,3886650.53361752
14105,4000811.02378821
14106,3896508.13174996
14107,3929616.33613877
14108,4013141.81409173
14109,3970672.07823113
14110,3666478.30879716
14111,3994701.034354
14112,3857937.67383395
14113,2705740.47287937
14114,3913135.41555156
14115,3612602.1792556
14116,3841024.04869703
14117,3493877.2151875
14118,4738284.27595239
14119,3730917.80338428
14120,3895617.24328913
14121,3652043.66041696
14122,3343123.0378619
14123,4082534.43686304
14124,3620707.91249985
14125,3786936.00250406
14126,4007043.53616227
14127,3774259.27604582
14128,4040012.21707055
14129,4031182.0922
14130,3995358.25106221
14131,3872275.14200645
14132,3474318.4310218
14133,3538676.58874743
14134,3694698.06311042
14135,4659196.08019114
14136,4616297.86406225
14137,3529358.0051696
14138,4000358.89148839
14139,4595221.29217981
14140,4466687.13208954
14141,3598545.72594605
14142,3734635.53916926
14143,3599779.13442539
14144,3580624.48872806
14145,3111572.77430689
14146,3745310.3401847
14147,3458960.46639078
14148,3356729.85687306
14149,4151004.20505458
14150,3349740.23450133
14151,4141547.94228033
14152,3993294.80996541
14153,3775293.84699106
14154,4841849.39529624
14155,3713657.31013008
14156,3343855.9909585
14157,3777850.73203451
14158,3028434.12649693
14159,4681631.09020489
14160,3565302.21036294
14161,4592853.063862
14162,3326839.89070262
14163,4993709.25161318
14164,3443671.21165634
14165,3763477.97059072
14166,3903435.40239134
14167,3752227.50440166
14168,3826441.74297808
14169,3715526.81352304
14170,3997750.43918464
14171,4267704.85514557
14172,3775199.15527633
14173,3996489.73613146
14174,3872886.19466446
14175,4658354.08577164
14176,4252862.5852412
14177,4126515.44584812
14178,3862532.38164945
14179,3919193.51620245
14180,3746829.00459473
14181,4331906.22113851
14182,3667734.20752652
14183,3995929.59963156
14184,3891546.41978638
14185,4058900.67680776
14186,3656441.18998802
14187,3194278.81896972
14188,3819144.65527383
14189,3801830.90893329
14190,3838293.17409533
14191,5374942.99229715
14192,3495172.52751443
14193,3888593.25161921
14194,3728671.83922872
14195,4269149.18173559
14196,3511849.54791799
14197,4074664.96314606
14198,4347976.67324274
14199,4629703.01035882
14200,3947819.44174553
14201,4815865.9986311
14202,4718299.71077818
14203,3606404.1097655
14204,4719922.91518762
14205,3685945.0951104
14206,3879895.73717156
14207,4191488.67742095
14208,3790932.8245722
14209,3786502.44967792
14210,3965170.1317286
14211,3748807.68804727
14212,3541210.73124174
14213,3894265.01915679
14214,3863767.66980342
14215,4243609.06346085
14216,3466143.01959494
14217,4814520.62878801
14218,3621422.37324805
14219,3825400.62513431
14220,3960018.54213416
14221,3991176.55689627
14222,4508046.92043916
14223,4353868.16255256
14224,3968975.03964935
14225,3522139.80126097
14226,4614194.29816077
14227,4008528.82192333
14228,3607880.70895703
14229,4257370.19622332
14230,3519738.75433942
14231,4345699.00844458
14232,4118973.65589495
14233,3657559.10271914
14234,4702520.94202814
14235,3978742.82024727
14236,4203484.07250896
14237,3675848.00898116
14238,3579905.85001021
14239,3797030.90647444
14240,3756829.38923519
14241,3663436.93429895
14242,4223807.837749
14243,3850174.85376393
14244,4244523.64023402
14245,3981901.13379763
14246,3848639.93800724
14247,4106132.13976261
14248,2741874.96526667
14249,4126897.64727908
14250,4045048.65634482
14251,3952614.27334822
14252,4584799.25848786
14253,3593662.92120657
14254,3866587.60682581
14255,4254810.116654
14256,3712637.95263492
14257,3629849.8056821
14258,3431034.03071312
14259,3154172.51252737
14260,4353324.11274301
14261,4767981.74071327
14262,4414259.69605936
14263,3778533.29438325
14264,4439589.94637656
14265,6418661.19370918
14266,3592364.35723171
14267,3616356.92993216
14268,4040169.01536306
14269,3766543.77571526
14270,4858060.1704834
14271,5728330.23870074
14272,3498182.31031709
14273,3765075.40140977
14274,4216924.42268416
14275,3788940.32355853
14276,3825398.50197754
14277,3645651.58705214
14278,3776579.87066615
14279,3821282.77533742
14280,3641460.35294181
14281,4316418.4227555
14282,3981024.69989321
14283,3416283.8263711
14284,3266088.74947695
14285,3817956.13929734
14286,3734453.48696691
14287,3919432.18439827
14288,4303858.48912677
14289,4097234.07319114
14290,3409068.90502576
14291,3686088.40279198
14292,4348438.36824679
14293,4955947.19016386
14294,4441907.93460392
14295,3513356.54424053
14296,3280955.84957864
14297,4019228.41766241
14298,4333597.57332599
14299,3704782.23136735
14300,4389444.54159637
14301,4072537.98828115
14302,3809706.02137136
14303,4332222.71543911
14304,3473049.88602861
14305,4009759.05603422
14306,4266060.45992671
14307,4333807.8282419
14308,3593078.18264915
14309,2470029.21741275
14310,3632327.66897612
14311,4410972.48571025
14312,3668953.31910191
14313,3295847.61612272
14314,5103269.92887769
14315,3654162.00109154
14316,3804991.67414839
14317,3829382.35972124
14318,3978272.10623882
14319,2967256.32340548
14320,3906735.28477177
14321,3828495.53903634
14322,4043959.65134629
14323,4180623.77276146
14324,3699824.39329679
14325,3698902.10792944
14326,3367046.12479705
14327,3720585.57573855
14328,3940762.32407214
14329,3935587.71062137
14330,4512874.02619694
14331,3080462.0259687
14332,3661005.45834213
14333,3223847.08819618
14334,4342882.73456192
14335,4230828.22519348
14336,4862968.98583126
14337,4435967.22806925
14338,4247815.98748738
14339,3570384.3576853
14340,3565122.49085861
14341,4440385.00508044
14342,4630586.72105301
14343,3674167.50945331
14344,4214074.44341334
14345,3503776.26873359
14346,3909953.05286133
14347,3126718.25806641
14348,3883512.85467603
14349,4070978.33402288
14350,4098733.62437213
14351,3824653.72529341
14352,4261792.19363232
14353,3746476.01146093
14354,5408939.60162863
14355,3928093.68307615
14356,4335483.75396935
14357,4321517.51499348
14358,3599204.36179084
14359,3681935.15363086
14360,4374907.73856208
14361,4073597.85257335
14362,3730127.54140003
14363,3857286.63571024
14364,3831860.33155206
14365,4026968.61895138
14366,3895772.50240757
14367,4250710.00041126
14368,3668120.99247932
14369,4078982.90481685
14370,5169602.92583005
14371,3553711.93601828
14372,2522043.74530584
14373,3981774.97439365
14374,3739741.8665339
14375,3566948.24365858
14376,3422122.14592688
14377,4200069.15135353
14378,5071610.82784471
14379,4539669.34877095
14380,3435658.10515726
14381,3583797.957164
14382,3785240.54105623
14383,3689948.34428144
14384,4951938.74627456
14385,3609675.68909883
14386,3744611.19078349
14387,3407172.43284417
14388,3796556.94620351
14389,3908132.92425927
14390,3443317.47797567
14391,3825974.22894109
14392,5351729.73772933
14393,6734668.07229996
14394,3525376.78148909
14395,3675305.07837864
14396,3423269.07510039
14397,3930523.32584523
14398,3670644.8607913
14399,3310073.5508481
14400,4158064.83984104
14401,4008939.84930326
14402,4236561.34643821
14403,4040314.5515142
14404,3556944.01920806
14405,3491503.86248373
14406,3495870.46453676
14407,3705538.36349982
14408,4281881.74419251
14409,3656510.15437288
14410,4148506.0206108
14411,3850652.19365806
14412,3150933.86325603
14413,4708449.54957574
14414,3467155.67705238
14415,2918960.79252494
14416,3703466.47195166
14417,4235698.86983156
14418,3969185.66905354
14419,3960709.80216843
14420,4755032.31768431
14421,3680297.46305128
14422,4010667.73416672
14423,3654569.2606328
14424,3667443.94442346
14425,3923998.06543466
14426,4490646.21715387
14427,3296358.40243402
14428,4370364.75721544
14429,3539899.36547892
14430,3598053.18116608
14431,4032643.66231171
14432,3176320.06171876
14433,3646293.58029906
14434,3777436.82163774
14435,3776313.02244081
14436,3729344.59692304
14437,3688281.1980528
14438,3711349.28049871
14439,4829106.9302135
14440,4015498.98818312
14441,4188560.57569575
14442,3943957.36895346
14443,4229268.61439866
14444,3562429.62353019
14445,3453390.45298681
14446,4323482.44613885
14447,3779820.44403471
14448,4428310.89257897
14449,5048610.01595854
14450,4225627.14691772
14451,3785342.3628195
14452,5298832.78801737
14453,3367921.8369731
14454,4364825.92839048
14455,4191090.45270566
14456,4028932.10589049
14457,3503237.30064422
14458,4357207.44131405
14459,3650084.00341529
14460,3664040.67269946
14461,4057895.65476473
14462,3972673.33251216
14463,3719920.32148667
14464,4112265.66852003
14465,3958406.89755367
14466,3921012.72843197
14467,3974940.36637022
14468,4417045.46417834
14469,3911593.34479235
14470,4147822.04673969
14471,4045929.57350765
14472,4034578.79856065
14473,3662506.0590709
14474,3369935.98796704
14475,3847732.84901012
14476,3190848.04026242
14477,4462178.96323766
14478,3697381.76337379
14479,3625107.56034168
14480,4178565.55251066
14481,3639795.63294471
14482,3632987.06759462
14483,3787558.87470362
14484,3353109.6128243
14485,3597863.64138632
14486,3720219.3128166
14487,3782777.18962509
14488,3826629.01317153
14489,4232131.89808572
14490,3590687.13655781
14491,4473692.60819239
14492,4084640.60435754
14493,3940996.73290316
14494,3649135.08382699
14495,3755650.87529029
14496,3592536.68477819
14497,4111877.44566801
14498,3829524.86885764
14499,3399300.09577039
14500,3671871.01547383
14501,3799636.65828524
14502,4266065.26584468
14503,7032686.58471548
14504,4041693.2117767
14505,2646245.50823329
14506,3681882.05766222
14507,4925198.27303355
14508,3987660.05895489
14509,3988088.58369837
14510,3617148.14875424
14511,4551037.43572165
14512,3819446.41799201
14513,5246134.85801733
14514,4482255.37097439
14515,3164907.7508288
14516,4906024.28791556
14517,3103144.49625068
14518,3860081.66885725
14519,4019278.22266604
14520,4445625.42158218
14521,4808537.39548989
14522,4241230.45703746
14523,3514190.26256662
14524,3927799.05827304
14525,3450336.48553908
14526,3663621.14349083
14527,4509195.08085881
14528,4676153.15667703
14529,4734495.72698816
14530,4271166.40931341
14531,4901498.79347928
14532,3850888.97121887
14533,3719829.4463573
14534,3285079.68878368
14535,3900438.59805669
14536,3897446.55935486
14537,3772771.01038308
14538,4218943.50812723
14539,4896957.59445139
14540,4487527.27154483
14541,3920900.77842102
14542,4027270.86698822
14543,3451895.52782114
14544,3920581.39400781
14545,4223628.79931162
14546,3769408.94604423
14547,3472794.96955697
14548,4111561.59094594
14549,4100416.97471552
14550,5586796.62674689
14551,3657517.93273542
14552,4274777.71403467
14553,3605015.87352108
14554,3679889.34911789
14555,3724794.8814363
14556,3649082.32605092
14557,3624818.37347753
14558,3477974.69182602
14559,3624792.04155833
14560,4600181.29295397
14561,3492475.9950163
14562,4419451.38746851
14563,4324990.50640942
14564,3500747.26352541
14565,3722034.01250044
14566,4969876.97067815
14567,4385117.1143063
14568,3538108.3172961
14569,3943616.93337454
14570,3500595.40957445
14571,5008738.88294189
14572,3657803.24932653
14573,4543384.37645784
14574,4410646.91030243
14575,4248799.4684942
14576,4118901.51952224
14577,4426513.40011653
14578,5189624.04930327
14579,4445499.59048951
14580,3916938.50526618
14581,4665291.87812981
14582,4120656.73249349
14583,3909211.16142842
14584,4494976.51968585
14585,4287395.54661699
14586,4781836.84864794
14587,4083106.17665188
14588,4018362.11687201
14589,4283444.00793837
14590,4061370.17768689
14591,4198107.20456964
14592,3544930.76537524
14593,4159622.11879822
14594,2678757.17864
14595,4107480.3235187
14596,3675272.39478859
14597,3465676.53441133
14598,4200302.62899244
14599,4207453.42950541
14600,4222261.95894149
14601,3778947.13697195
14602,4367493.68977773
14603,4210441.30558444
14604,3836392.58674462
14605,3663824.63969747
14606,4426825.37224594
14607,3707409.67125961
14608,4055228.20606745
14609,3797810.30867902
14610,4157863.33464294
14611,4445746.83699128
14612,3162875.68019184
14613,3810729.43600876
14614,5330963.03272345
14615,4278253.47084672
14616,4310173.03444082
14617,5143121.32343416
14618,3641673.94791466
14619,4335399.25574573
14620,3557786.24184159
14621,4392702.19533708
14622,4186570.21337483
14623,3879491.5034877
14624,5438790.4976299
14625,4085124.83317901
14626,4482507.12850666
14627,3855339.51955021
14628,4104682.23718399
14629,3650717.53838537
14630,4476375.73408413
14631,3525696.71536797
14632,4048615.87014749
14633,3856619.45256327
14634,3701738.51779195
14635,4080315.13506542
14636,3481312.12822892
14637,4059799.62383022
14638,4298908.23938015
14639,3910035.17014404
14640,3250664.64563453
14641,3780153.71184938
14642,4013449.66107483
14643,3860987.59670435
14644,4080358.66034199
14645,3795284.52951583
14646,3516685.93255232
14647,4267495.2349011
14648,3377835.11922633
14649,3977177.75431007
14650,4015362.54542259
14651,3738576.12443596
14652,3705041.84883351
14653,4349710.31104644
14654,4009311.4687624
14655,3765481.26601573
14656,4106990.03199735
14657,5111847.44879575
14658,3706902.41720514
14659,3480468.89281158
14660,3521695.08488894
14661,4245431.87185215
14662,4134661.04583843
14663,4435740.33265239
14664,3924035.50176809
14665,3418439.4254257
14666,3752754.52378368
14667,3863778.49178847
14668,4475012.12730347
14669,3439301.5021183
14670,3891253.1187882
14671,3539386.0839889
14672,4157626.37351585
14673,3809640.00505103
14674,3564977.80005651
14675,4393316.07837089
14676,3446882.55958151
14677,3995523.87807135
14678,5308267.4115821
14679,4105277.06450443
14680,4101920.9910046
14681,4461453.23651345
14682,4261530.94613505
