Id,Prediction
11282,16403181952.7912
11283,14041535683.7617
11284,17069675253.858
11285,17445756218.7996
11286,13337855133.9899
11287,11505373288.501
11288,12978584884.713
11289,10984692913.7395
11290,14272602392.4146
11291,12841301960.973
11292,14044375623.2792
11293,14284813030.0142
11294,13179864061.7735
11295,15644387243.9574
11296,11563577649.0128
11297,13817017798.8562
11298,24096418710.3673
11299,13822615447.4664
11300,13510245929.4255
11301,12900508858.7545
11302,12066221140.3449
11303,13340961373.3575
11304,18965452282.7143
11305,13397729609.3667
11306,11278909931.6937
11307,15075025995.5255
11308,16677429712.5888
11309,13348319320.4404
11310,14046578087.126
11311,11931144359.1682
11312,16375797072.5861
11313,14058035601.8463
11314,13420775360.3592
11315,14155879354.5372
11316,15269416584.0339
11317,11680860116.3359
11318,13742543647.8724
11319,15467357590.3001
11320,11407068000.8711
11321,12175320143.3568
11322,12756471524.7962
11323,12601563528.799
11324,12420251119.4047
11325,17379948410.0128
11326,16028123706.07
11327,20017991221.5033
11328,15394401036.2205
11329,11754568756.0965
11330,20793057299.7912
11331,13719406878.4185
11332,14801907462.2301
11333,14764007794.9641
11334,12792008080.2984
11335,23248115512.8439
11336,11848781781.6466
11337,11337411189.7818
11338,14521587441.6841
11339,20237210221.498
11340,14719665646.8592
11341,12576241188.8828
11342,20337407131.1212
11343,22805274735.6517
11344,13952980237.5205
11345,12625085395.1149
11346,9735198869.15165
11347,12698290688.036
11348,12050035625.3385
11349,8757315580.99036
11350,14125047876.2362
11351,13714707540.798
11352,15184292643.4497
11353,12318987250.5816
11354,14660109995.2451
11355,18962490804.4128
11356,19640472533.2454
11357,18322747908.4966
11358,13178927464.0365
11359,14973802754.363
11360,14564850958.6924
11361,14687924070.8915
11362,15403474521.3899
11363,11138040916.7679
11364,12719581347.9583
11365,17627352460.2742
11366,15818247934.6743
11367,11491928260.5138
11368,21627661465.1922
11369,14333411655.7217
11370,12813528516.1311
11371,23328941410.9238
11372,15416791836.5441
11373,10518611456.9966
11374,12836803720.2468
11375,17185915128.5007
11376,11616767597.2782
11377,13166067903.4496
11378,14175110802.9323
11379,13784683059.9639
11380,18815213212.9021
11381,17241499296.149
11382,14826772039.3707
11383,12774248498.8073
11384,14555310215.4137
11385,13123229983.5158
11386,11770974017.8408
11387,11463958973.8889
11388,15002835381.0872
11389,14201363760.9848
11390,17842334803.6685
11391,17290384188.7797
11392,16270271983.9739
11393,10123792025.3399
11394,13648311366.9428
11395,16028630867.0703
11396,13972054176.9232
11397,16770139680.2595
11398,13544679115.9097
11399,13864567994.843
11400,10650448810.4144
11401,17214939076.108
11402,17686342603.2172
11403,11971868950.3578
11404,13344752788.4507
11405,17169819562.6948
11406,14913974826.6205
11407,15674616094.8417
11408,14806663114.8086
11409,18147551166.3282
11410,14583050622.9303
11411,15149780670.7802
11412,13893559455.9208
11413,10963330670.3455
11414,16606481153.1801
11415,15184499831.5159
11416,12249387617.762
11417,21033683651.69
11418,13269723623.243
11419,23094107804.4087
11420,13964534719.722
11421,14819745051.2238
11422,14047528975.4689
11423,16613537873.8052
11424,15091529704.2119
11425,14430198244.0034
11426,13819124716.2188
11427,14397923488.8018
11428,14158991177.7166
11429,15158100968.5328
11430,13781258108.2482
11431,15014143667.9107
11432,14911315565.1431
11433,12713795072.5376
11434,12977566754.5249
11435,14515649674.3489
11436,15521366563.6388
11437,23504942942.9562
11438,17437921951.8931
11439,19836518284.6299
11440,14009295751.0261
11441,14739572080.3762
11442,15231312536.0303
11443,15684311892.7785
11444,14424699129.8689
11445,16190334088.3133
11446,13982202143.1095
11447,19930057803.8899
11448,11381791628.7011
11449,13201529432.4558
11450,14650097258.1003
11451,11572946779.0027
11452,8491249843.33792
11453,15180046509.264
11454,13662333050.9799
11455,13127756612.209
11456,8374110056.27776
11457,16530020970.1074
11458,15845730397.3165
11459,16860533393.6631
11460,15911039693.2957
11461,16324983350.4373
11462,14192758822.7262
11463,13822930300.207
11464,14065301827.195
11465,12423469988.9334
11466,15298323450.5045
11467,17262990517.1252
11468,15292101822.7031
11469,14550342718.4132
11470,23581793798.6451
11471,14051349169.5448
11472,18967834729.2435
11473,15471594850.1947
11474,20032568457.1674
11475,12662493138.8923
11476,16953067321.4316
11477,15974038662.0233
11478,11833734381.0513
11479,13565732337.9771
11480,15875590355.2231
11481,26534746805.6791
11482,17424265973.2493
11483,14336255912.7632
11484,17872717139.0939
11485,12998622827.1532
11486,13864965081.7192
11487,13986984581.7005
11488,14732077863.8359
11489,14162176305.6709
11490,14016267649.2113
11491,16564147526.0489
11492,16293407118.7679
11493,13805772155.4975
11494,17106944385.8691
11495,14813981339.0846
11496,15544250456.7588
11497,14620152575.4676
11498,16787835243.4652
11499,14223273971.2397
11500,18585055086.8834
11501,16986310978.3063
11502,15113113918.519
11503,18165185852.6008
11504,14961012748.6361
11505,18803406196.8847
11506,18307234133.6628
11507,13564746850.6785
11508,14170415498.9217
11509,15290710057.9116
11510,16913401074.6219
11511,18753195456.4648
11512,17359415988.4215
11513,13572790214.8251
11514,15092827404.0671
11515,7986121719.61724
11516,19542844796.8074
11517,16631118147.5024
11518,17569253804.7463
11519,17014289261.1583
11520,14788562731.4831
11521,19501437799.189
11522,20374902459.1808
11523,18960706252.8909
11524,20148487041.5336
11525,16469850880.9751
11526,14809560636.9186
11527,16584904846.4803
11528,16124558175.372
11529,13681970846.9411
11530,18149377449.9922
11531,16071155108.2611
11532,17480689251.4879
11533,13706073705.1196
11534,15750570954.7832
11535,18830022332.4822
11536,17595269722.8829
11537,15578359551.4213
11538,21526472463.0471
11539,14902433581.4275
11540,15811357186.8495
11541,18012357374.5274
11542,13919386056.4347
11543,17139492188.7437
11544,17428060826.2603
11545,13839346226.6792
11546,18299871511.6568
11547,17429215347.0824
11548,18222712292.0063
11549,14864270506.0412
11550,15021758178.2741
11551,23326497560.3348
11552,14521159735.5143
11553,14821199253.0603
11554,23546623989.612
11555,21390118053.9712
11556,19361527563.9423
11557,12212276225.1094
11558,14274204681.5197
11559,14907617712.9912
11560,12688248510.1093
11561,19600742495.0579
11562,18920076679.7112
11563,12162809360.3202
11564,22099324985.3121
11565,10756186813.3001
11566,16378028240.7593
11567,15894986147.5965
11568,14797976634.999
11569,18839581124.4339
11570,21982543367.2272
11571,17160936850.8834
11572,18094785577.5416
11573,13793345558.3734
11574,13785006545.2909
11575,15141479113.1753
11576,15759678336.4705
11577,20112856321.8544
11578,18612529082.6612
11579,17443972385.8546
11580,19207783969.8117
11581,23726155943.6222
11582,16435811037.1782
11583,20179244589.2199
11584,18773245562.7
11585,17399528498.123
11586,18584579514.8605
11587,14298197463.3514
11588,16794288085.4605
11589,16258914174.9211
11590,19350107058.7665
11591,15513342520.3043
11592,15738763906.6521
11593,18341924064.6259
11594,14781947531.328
11595,20883408378.2682
11596,17988406351.7703
11597,15425117635.1493
11598,20591017636.7718
11599,17449945948.4449
11600,17290975607.4722
11601,20090803342.805
11602,15652701959.9018
11603,16804341847.0192
11604,18019757337.4446
11605,14320984348.6652
11606,13965820662.0921
11607,16378873369.9898
11608,28734510705.8421
11609,17233329743.6767
11610,13995238650.4924
11611,17609050438.0085
11612,14419872875.206
11613,16650668163.8133
11614,14302971187.6049
11615,16084011416.0379
11616,17676872431.1654
11617,24708972699.2089
11618,13817502495.1814
11619,22187703526.7361
11620,20355370568.8919
11621,23156287711.9933
11622,14552032549.4788
11623,16486127144.8523
11624,14878355983.9756
11625,15903549449.739
11626,22527142630.5619
11627,16006832578.338
11628,21141210951.775
11629,12048328304.6835
11630,17630802054.9355
11631,15490081383.0142
11632,17913415124.4677
11633,16986463054.3655
11634,14034142270.9508
11635,15400320131.5371
11636,16190185843.4879
11637,15645023734.9738
11638,13514715350.7984
11639,18171407167.4725
11640,26015129067.86
11641,29417462870.6589
11642,22719839253.2188
11643,21460728094.8031
11644,17310548023.2479
11645,18939482638.9389
11646,14578310466.2221
11647,15466361293.916
11648,16995605437.3333
11649,21552144623.5891
11650,20619103846.8784
11651,19659644873.2588
11652,16078700258.4102
11653,17549717758.5886
11654,30537547411.229
11655,19826850450.6963
11656,19217556595.5439
11657,19810910713.8773
11658,17850767163.917
11659,19369051355.9525
11660,20548995443.6405
11661,17273311017.7128
11662,18667998161.7467
11663,22071502712.5797
11664,16908609203.4562
11665,17792406898.7248
11666,16785792505.0609
11667,11647420218.6404
11668,16968805349.4512
11669,19617729617.0321
11670,26500931972.6828
11671,15802987053.7576
11672,20103561693.7649
11673,22653517031.7844
11674,22873354198.8063
11675,13747999200.3105
11676,18133116410.0242
11677,20607147205.6194
11678,21478240859.2997
11679,25368995361.0084
11680,19840913275.743
11681,15114398074.591
11682,20394830252.2691
11683,13381487663.6835
11684,23195623006.065
11685,23708242599.0622
11686,18804794779.9032
11687,16964988042.6281
11688,15274926263.3872
11689,21911369956.8349
11690,20207289115.2157
11691,18240869834.7575
11692,14900904872.0171
11693,20234542726.5091
11694,19066212313.3676
11695,15308087640.9747
11696,17010300959.2007
11697,11359931254.6023
11698,17164947973.5475
11699,24939589498.1973
11700,10595310731.0817
11701,17428430350.6447
11702,15651901624.1867
11703,21937396455.6418
11704,18929895447.3731
11705,17933616283.8554
11706,15240162305.7058
11707,15544695062.8287
11708,22905990391.9453
11709,25009344038.1934
11710,14685508059.9308
11711,20851294850.8296
11712,22352109851.0007
11713,17950884064.765
11714,17657915241.1207
11715,18931589131.2536
11716,22001463526.1196
11717,11686374762.2971
11718,27379267271.839
11719,14389239503.3285
11720,17743588184.5346
11721,14613239151.9209
11722,19949954698.6125
11723,18568498458.4079
11724,18269025176.4639
11725,23897325070.7767
11726,16177580244.3124
11727,19302908736.932
11728,17187953098.243
11729,14773528566.8584
11730,21168544975.4085
11731,17828442135.6067
11732,19357861732.4799
11733,16783919237.6682
11734,15461587380.5416
11735,19397238099.699
11736,19320841620.019
11737,18598519141.5623
11738,19255620413.7182
11739,19580911164.4303
11740,18988301979.201
11741,25814606227.0264
11742,19946551663.2018
11743,17949381587.3808
11744,23019030137.2891
11745,20026855249.9095
11746,18352293148.8472
11747,15220270016.2335
11748,16223566066.7794
11749,18974855828.2858
11750,17818294500.9761
11751,16232416854.2794
11752,22285321246.2782
11753,21585819593.7796
11754,21494896868.4138
11755,21313491752.617
11756,24730951903.2647
11757,15887684779.4322
11758,19832052530.1328
11759,20696780324.7105
11760,29355790416.2067
11761,20479855395.4601
11762,20974393051.6266
11763,17994518583.2876
11764,18590664952.9984
11765,20790585958.2658
11766,25101175813.8552
11767,28733493064.8752
11768,24265287920.6223
11769,24183335297.8596
11770,12560489562.8914
11771,16628165796.6979
11772,19533288641.229
11773,17673682149.2063
11774,19885671448.3655
11775,19539861393.2291
11776,17199356048.4045
11777,19706149267.1365
11778,17952728235.0677
11779,18508976903.8839
11780,16340930068.3397
11781,23594573403.5464
11782,30796494636.5062
11783,23577866327.8648
11784,22519125218.1337
11785,16208696264.295
11786,19380022451.189
11787,18758027273.8407
11788,23338441557.7601
11789,18099217655.5732
11790,22537009566.797
11791,17614861223.8114
11792,23230194719.7792
11793,16508556601.7084
11794,16459167574.3351
11795,19992367266.0193
11796,17931210734.0818
11797,31695869881.3924
11798,26643735447.3365
11799,17999956199.1995
11800,20444853087.1234
11801,26766403355.2522
11802,15929565561.5524
11803,16919003156.1491
11804,16624246060.7103
11805,19480519434.9383
11806,18982480778.0713
11807,24704638517.6741
11808,13990938480.5304
11809,25097340036.0917
11810,18642692879.6135
11811,19885901375.2829
11812,11072100680.6996
11813,24816410882.6213
11814,28939375873.9964
11815,19412794709.6558
11816,18847259121.6824
11817,19716228198.5157
11818,20417813715.8952
11819,15427147293.6682
11820,24461189794.328
11821,19355071559.1279
11822,19201576666.5259
11823,20046185267.7864
11824,20763506741.5641
11825,18326833799.8264
11826,21757818002.6146
11827,20817863910.2808
11828,20659979529.5603
11829,20817250622.0415
11830,27703454406.1168
11831,23957761906.9795
11832,24170355933.4316
11833,23823140088.9701
11834,20701751435.7652
11835,16001341945.8578
11836,18292452844.7775
11837,21209717686.7833
11838,21700449740.4122
11839,16789116947.3361
11840,23957504600.3864
11841,19302386043.0209
11842,19086997669.6469
11843,26388373495.5469
11844,20381109604.3664
11845,19347247674.4774
11846,22396097806.3351
11847,18901615149.3434
11848,16386681745.1624
11849,18900542327.799
11850,30108865460.6143
11851,27117244146.2138
11852,14555694492.1977
11853,19096460905.5655
11854,20321898329.9971
11855,13275356772.9051
11856,21584199450.2226
11857,27250695673.0227
11858,22306323901.7046
11859,20202122608.707
11860,17797958040.2106
11861,23568423441.5472
11862,24549049028.1098
11863,19959598231.83
11864,19272804468.7538
11865,19451316091.2915
11866,22809002011.1262
11867,19481593728.0645
11868,35535925059.101
11869,23550294939.1088
11870,22737758247.8273
11871,21532120869.6736
11872,21647669019.1433
11873,18450905823.5646
11874,24109216099.117
11875,24406414319.1784
11876,22526719583.2811
11877,31576204370.175
11878,18542217192.174
11879,29802818197.3956
11880,26691505536.0046
11881,22980505809.4051
11882,30746405268.5979
11883,21321354710.4743
11884,19086068498.8326
11885,17941198173.9559
11886,19323934532.0179
11887,18060393680.2672
11888,22144172261.7815
11889,19949567565.7073
11890,32302454011.7116
11891,16197426141.4044
11892,21740592775.0084
11893,19882300224.1144
11894,18386385472.9436
11895,23884018683.8682
11896,27778902739.5604
11897,27422911294.3634
11898,25671487935.96
11899,18183887573.53
11900,23173749414.7525
11901,21926988356.5534
11902,21864965911.9913
11903,22599316415.7777
11904,22231816934.4058
11905,22308513882.5235
11906,21309350326.0666
11907,22913132084.9891
11908,23789848837.7044
11909,20270964183.8036
11910,32344847704.3098
11911,24409563427.0198
11912,22974729073.2176
11913,29164069468.844
11914,23373742609.2084
11915,23564987253.1409
11916,22301007209.5399
11917,28073028155.2068
11918,22206631920.3881
11919,23545137829.8328
11920,23607077310.8703
11921,23786872739.8489
11922,22248242743.5648
11923,23971124472.7858
11924,33413366957.6961
11925,27193156305.8153
11926,15875534733.5978
11927,22159688767.3806
11928,17042777604.8017
11929,19045231676.145
11930,18570717460.506
11931,21006193591.8561
11932,33664261628.3417
11933,25639225275.6938
11934,23606540920.8259
11935,21315622241.8908
11936,26590635367.4032
11937,26659754248.8549
11938,22834070943.7384
11939,25665593896.7894
11940,28696959211.0996
11941,28588586044.3226
11942,21967343559.9826
11943,19846829638.8844
11944,30398010288.4725
11945,21422401802.2335
11946,20755024736.8727
11947,24450238717.7144
11948,24851058640.7558
11949,27237822776.9647
11950,20561977982.6513
11951,20781095950.1901
11952,19249988688.4387
11953,23964593311.0947
11954,73815685671.7419
11955,22294283389.9555
11956,18404904431.2817
11957,22478253361.9561
11958,22909608835.8513
11959,18699567025.8267
11960,23366822280.9338
11961,27088596440.8901
11962,20468956119.4253
11963,24748718487.8808
11964,26062751627.2921
11965,22648303112.7237
11966,18334726681.6429
11967,24011474119.172
11968,27596886640.6147
11969,20879129439.5878
11970,20419941358.8961
11971,27410786185.5848
11972,23979838734.0245
11973,20050376811.3865
11974,25321067988.4965
11975,27593162493.9747
11976,24005559413.7909
11977,20051168207.2228
11978,16693345863.2246
11979,28195894699.4094
11980,26976649105.5999
11981,23264076066.9241
11982,20623017562.3612
11983,22479763450.8644
11984,24901793625.8433
11985,14290426142.64
11986,20348756009.7591
11987,21416148092.2035
11988,36636029525.5443
11989,22215438117.2744
11990,26146839417.9149
11991,29894356491.794
11992,18613263310.6264
11993,18814340471.9325
11994,20881151434.558
11995,21827722058.2709
11996,12400299527.4755
11997,22533925949.114
11998,22251175409.9819
11999,27086501596.9054
12000,24827181386.0059
12001,24291042464.6688
12002,29193969418.3891
12003,23395859700.3602
12004,24420612131.3515
12005,19448416199.7592
12006,25239040828.9552
12007,20925227165.4984
12008,20745663472.4937
12009,25316343030.1946
12010,17377596864.3738
12011,19738622851.6442
12012,21178340975.5126
12013,21381522137.2692
12014,28892511656.2923
12015,25858492003.3911
12016,22132517370.4746
12017,46056641062.7808
12018,17447140077.2107
12019,25031202686.2226
12020,19846742071.1115
12021,22241229648.625
12022,18505913845.4771
12023,23436430803.0749
12024,25534848041.607
12025,26058388157.2463
12026,24426056988.7976
12027,27778663306.4126
12028,20096080235.8333
12029,32441906937.459
12030,22907675751.0159
12031,24781844773.3202
12032,26589689708.4905
12033,21598396410.9139
12034,24214125179.1414
12035,25458022108.8228
12036,19404898001.9292
12037,19399912978.9254
12038,30914314069.7498
12039,15275834900.9678
12040,20652339959.5169
12041,20596835433.3053
12042,23255360714.2217
12043,12587651702.0947
12044,22533435111.4749
12045,25813643066.0572
12046,27526837973.1461
12047,22674458313.3941
12048,26307469754.0192
12049,36608001189.8254
12050,24006713218.0728
12051,19565107367.3888
12052,25504175052.7725
12053,15452019736.3335
12054,26921000012.383
12055,14160212625.9668
12056,24982477647.1663
12057,26588303485.3685
12058,24118560955.1365
12059,23911801245.6368
12060,23792152304.3355
12061,23509838966.3358
12062,28795565078.6091
12063,19417438781.63
12064,24834326367.935
12065,27928073501.105
12066,28033393067.382
12067,24725956957.2628
12068,22264115318.9225
12069,22992846949.0531
12070,25679927590.2461
12071,19303885301.6242
12072,18100510199.8787
12073,25875660298.5972
12074,24817286602.3075
12075,15767487751.8843
12076,28821404764.4708
12077,24121759646.6947
12078,27162140166.607
12079,25753125062.0241
12080,22366644788.0574
12081,24135485001.5833
12082,25798382914.0465
12083,26214869627.4921
12084,21251926002.9715
12085,30052830583.7875
12086,28254613383.0361
12087,23266845822.5169
12088,22231151890.5011
12089,20210642997.7359
12090,21627924502.3593
12091,16304760331.7473
12092,25438695387.4675
12093,27976415849.289
12094,27629126519.989
12095,25890386887.1629
12096,23041782796.9747
12097,28390202061.2356
12098,24601748510.9969
12099,31837393686.3204
12100,29794921116.0348
12101,28754880417.8968
12102,26697879680.5832
12103,27171343342.2452
12104,30571958468.7787
12105,27886565305.5231
12106,28763495686.8356
12107,34497538581.8639
12108,23704082415.6944
12109,30266750134.7523
12110,21995578065.3525
12111,30120311653.8768
12112,23242357916.9639
12113,23742237059.9804
12114,23270119154.45
12115,35270880939.5102
12116,29777488957.8773
12117,24558991226.1149
12118,24149818970.7325
12119,33911822842.5142
12120,24415188789.7428
12121,32992260031.0254
12122,18531130105.2588
12123,25698314304.668
12124,24010327560.6702
12125,26024657614.791
12126,33117874547.3298
12127,16758212280.8532
12128,26562036807.9678
12129,22911910541.5528
12130,24004960008.7711
12131,25556173850.1194
12132,26869806462.2501
12133,21280072153.0622
12134,26169474550.6209
12135,27106114474.1294
12136,28731975803.4665
12137,22590858409.3114
12138,23614849645.8803
12139,29628665982.8693
12140,36146774649.3753
12141,39779800451.8509
12142,24873201708.6593
12143,23531899529.2158
12144,24752427183.3693
12145,21982116487.1805
12146,29630624548.903
12147,22371500623.1213
12148,26802946595.0777
12149,54098413179.6481
12150,23975101624.9754
12151,24053603996.1389
12152,29389905363.6265
12153,27794294845.3934
12154,25286684683.5671
12155,26086017586.8956
12156,32157173265.3979
12157,41324926636.3947
12158,31145341418.6492
12159,29193527157.4234
12160,26844184698.4227
12161,33179239997.6221
12162,28462749637.8681
12163,26933246288.6587
12164,32027131028.7182
12165,23529920080.4265
12166,36540845005.9835
12167,31531261093.1574
12168,25194115673.5298
12169,24639176622.6352
12170,30911021180.7157
12171,26640282819.9683
12172,42496167642.4696
12173,19940114057.3453
12174,46061134608.1479
12175,21333065413.1434
12176,29985864765.2882
12177,18416839864.1218
12178,25785335501.0215
12179,36319904724.1357
12180,30378683294.1847
12181,25467832936.0287
12182,39339686865.148
12183,26696325220.1465
12184,27052927049.5242
12185,27254753056.1065
12186,27942275358.2711
12187,28091815521.7871
12188,26681176767.2357
12189,26946452516.6103
12190,26475055527.6689
12191,25547611103.6007
12192,30490969421.8089
12193,22321371449.4813
12194,29323113166.2771
12195,18060045015.4504
12196,28573577395.5988
12197,30125642164.9332
12198,27428095449.4827
12199,21475321237.5946
12200,26042797387.1499
12201,30949777790.3914
12202,12787009770.0434
12203,26919096623.7188
12204,30191332014.5879
12205,42178793879.6786
12206,25922309832.7617
12207,23553269277.5054
12208,25035776921.0322
12209,29533544463.4324
12210,24832997405.2621
12211,34483091095.9831
12212,28614967016.9212
12213,24544614474.9643
12214,24538337159.738
12215,31363473333.4655
12216,30819964789.7792
12217,37004342571.8605
12218,29143978310.4352
12219,24414852106.0515
12220,39157768526.5883
12221,28817256026.7655
12222,45668165893.2803
12223,30835408991.6391
12224,23516397062.9238
12225,29933057168.0948
12226,22041498454.3469
12227,27313549705.7899
12228,28540589482.2366
12229,18672891914.7565
12230,24054630549.0928
12231,23433681910.6451
12232,35479352294.2137
12233,28959805614.2621
12234,26368818183.3786
12235,25191534351.7243
12236,31228836851.6768
12237,28256318718.1148
12238,18742054014.1127
12239,31081820907.1788
12240,28952752572.1865
12241,25930420662.732
12242,26975102863.1064
12243,27236816424.9351
12244,32227181665.9572
12245,23202190214.4731
12246,25030826658.2189
12247,33755103192.4354
12248,28810675702.752
12249,26727227640.8975
12250,34915988120.8661
12251,31569363183.3558
12252,28281132806.0598
12253,29271997083.147
12254,24408077358.3006
12255,38689254375.9627
12256,19395488729.5657
12257,26274611255.0084
12258,27558202973.0486
12259,25792339546.9876
12260,26322193935.3413
12261,21825444394.4005
12262,28555755979.8183
12263,29163861411.6087
12264,33803774280.0143
12265,29352684548.0811
12266,46430139422.114
12267,32839922413.564
12268,34207773926.4825
12269,34786960744.5371
12270,29271432138.6939
12271,25390470665.4544
12272,24642695632.8759
12273,30749208047.3482
12274,26632542202.9492
12275,27193348879.6461
12276,23499576343.4523
12277,29983781241.1485
12278,31237030324.9798
12279,48484844305.7787
12280,33299742463.7271
12281,23538866189.3725
12282,33843400475.7898
12283,32992616337.3135
12284,28501677198.2788
12285,26135071015.4952
12286,37565344806.5575
12287,29888276982.9243
12288,37505814356.7487
12289,27095662909.1457
12290,30027588682.45
12291,27883088940.9337
12292,31812950442.4497
12293,34431927127.5882
12294,25184289761.0759
12295,21096353788.2895
12296,35397361187.2376
12297,26980188400.0981
12298,29341083023.4343
12299,37025841436.3391
12300,29034238054.9258
12301,31804592641.3775
12302,29931873831.1062
12303,31633051712.7769
12304,29627633480.1552
12305,25612858871.4814
12306,26500118566.7237
12307,31846720420.3265
12308,25913912934.5672
12309,33884426528.6636
12310,35842473595.9297
12311,25538234743.364
12312,22522641877.8804
12313,23142022761.6773
12314,30984531317.5811
12315,24236735476.6847
12316,32682768086.8007
12317,25303788511.3556
12318,25324248449.647
12319,28579817547.4189
12320,59961633719.2532
12321,47503792863.2192
12322,34141182325.034
12323,27045582415.3967
12324,27511764845.7888
12325,21507976575.9602
12326,37127344991.0105
12327,28839644210.3529
12328,27663272868.7181
12329,30550183825.4113
12330,26316305263.0402
12331,33865034558.2287
12332,23842472878.3011
12333,32408914686.0784
12334,21541818979.0636
12335,17959584032.3825
12336,49359654449.8445
12337,32776786974.123
12338,18599059625.9139
12339,29423235993.7156
12340,27886793623.8822
12341,26271475598.1311
12342,26534663335.3215
12343,23068965733.2837
12344,30994770597.3124
12345,31403414447.0083
12346,33225480090.507
12347,29560696698.011
12348,27503771593.655
12349,34291722751.5315
12350,24991880271.7193
12351,37041543707.4169
12352,33818104061.2753
12353,28051825256.2781
12354,30789340521.7392
12355,29929633078.471
12356,31497931489.7216
12357,33881617937.5716
12358,32437161578.5743
12359,32254585711.4731
12360,32055942026.2565
12361,28776442400.9174
12362,36324837456.0535
12363,27831007986.1446
12364,20063367173.5611
12365,33470244004.1183
12366,37503520583.2871
12367,31712686637.6221
12368,32429418011.6395
12369,33935706643.6553
12370,50054720646.936
12371,50509259831.0511
12372,29566600873.0136
12373,45050368134.2393
12374,31996918759.2909
12375,21272157404.3998
12376,33657272995.969
12377,26131626872.3495
12378,28679331735.3683
12379,25155427261.4022
12380,23729090235.3149
12381,29928215057.5387
12382,35601079551.0689
12383,61920173418.3503
12384,40393963223.9809
12385,31580987395.5152
12386,33132073152.8999
12387,26585070143.8313
12388,24063379379.2241
12389,45919940427.5248
12390,41051862042.499
12391,30146981229.2685
12392,23131590177.1457
12393,23796636374.3061
12394,25396530890.2471
12395,26169454908.6323
12396,32255990474.2724
12397,28642681939.7137
12398,34110151862.4508
12399,30226098919.7257
12400,33779116033.3379
12401,23584019467.0411
12402,38728173569.4491
12403,30345558633.803
12404,28678549137.8868
12405,63293642894.9277
12406,34980370592.7432
12407,35230022376.6675
12408,28879749897.3421
12409,23914233322.8012
12410,30665277348.7416
12411,32563978049.5777
12412,31565456180.9126
12413,35582023311.4124
12414,36679391740.2285
12415,48814323192.5505
12416,38282288109.6013
12417,31800600654.5384
12418,30404795093.687
12419,30127173953.2602
12420,28771184330.1491
12421,28524862897.6201
12422,33259949456.3065
12423,35243577340.9788
12424,32310669395.4063
12425,35982216311.9195
12426,31896048240.243
12427,31154401305.5615
12428,36402769261.8911
12429,23648701862.4165
12430,27013187725.1361
12431,49087111465.9671
12432,41343694502.2172
12433,24241930284.1557
12434,27849677719.349
12435,31160383448.4937
12436,29748348830.235
12437,29499522533.1821
12438,35522704568.0623
12439,34972370697.8206
12440,46388742452.7415
12441,23485740195.7889
12442,37246383631.0722
12443,32298022944.2051
12444,35076276323.0898
12445,30947542716.7635
12446,34531518131.2066
12447,36595684027.8509
12448,23671727450.8103
12449,34489607410.7942
12450,26709610336.1627
12451,36101856377.8519
12452,36150655480.3784
12453,29657820413.5009
12454,37538241366.4879
12455,35953860326.0284
12456,30853599038.8794
12457,37417962286.3072
12458,28490862722.9775
12459,27990913559.6318
12460,27361861255.7349
12461,35449628943.5366
12462,33702416602.7028
12463,46208538556.4048
12464,41668854060.3325
12465,33826144685.0337
12466,35812054860.4491
12467,29343573717.0803
12468,29655133867.0761
12469,37902473580.9707
12470,47094263013.0557
12471,40043817481.9535
12472,34024908563.7889
12473,47089095948.1425
12474,37215605277.1009
12475,31434483247.9825
12476,34829362145.481
12477,39385402848.0985
12478,26834333498.4121
12479,35151300378.7086
12480,29395036393.2743
12481,32175325704.0494
12482,44358485416.9439
12483,27028157032.8523
12484,30053870189.8288
12485,43597174470.0264
12486,41416162433.9181
12487,36607996519.1233
12488,32030295195.5189
12489,31298806052.6112
12490,44424588770.8971
12491,25722540780.8558
12492,35584896319.3864
12493,44461635096.3845
12494,50188325477.7433
12495,38195401335.0045
12496,39140968351.8844
12497,36663350737.6451
12498,41152357309.9106
12499,30471955844.7526
12500,29438814437.6267
12501,31510717358.3045
12502,30422447416.2529
12503,35724656225.4634
12504,22242134424.3405
12505,36502538691.9427
12506,44710462231.088
12507,33590709010.982
12508,22098377202.0137
12509,33795083845.3518
12510,29463129722.7186
12511,36315550682.4229
12512,36406555717.1227
12513,36666861215.0152
12514,32160768590.4379
12515,36282417381.4678
12516,40160004873.5081
12517,32993221206.0465
12518,33342903022.818
12519,31104227486.9164
12520,42053665447.8842
12521,31907556571.0591
12522,37623890809.0978
12523,35424286274.1875
12524,37332145840.1712
12525,30382055013.9665
12526,35714626494.7592
12527,28778711274.4974
12528,34730604245.6735
12529,35834448194.8334
12530,24672118718.095
12531,36810384003.9284
12532,34815078027.2952
12533,32372663588.5052
12534,31851862146.8599
12535,39083763336.2146
12536,34849481878.1393
12537,33483461660.4336
12538,28796568679.6296
12539,35183445531.7271
12540,43940582908.1416
12541,49530765490.3356
12542,34829661760.8158
12543,37410197076.1489
12544,34717250382.2796
12545,39043851116.1911
12546,30524923323.9819
12547,33348105533.9679
12548,32326730130.8405
12549,29029732689.1367
12550,30731777036.8147
12551,41279120945.8918
12552,39205730566.3926
12553,37309735640.8504
12554,35241333575.8396
12555,47699897051.2516
12556,35040561159.1763
12557,23277968332.8513
12558,36198109360.6405
12559,15639382934.305
12560,34891774199.6257
12561,39585901870.2463
12562,42962084836.6209
12563,35991686084.2062
